"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,2900,,
"CZE","Czech Republic","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,2200,"B","Break"
"CZE","Czech Republic","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,2097,,
"CZE","Czech Republic","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,2049,,
"CZE","Czech Republic","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,1838,"B","Break"
"CZE","Czech Republic","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,1934,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,2043.29,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,2120.53,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,2057.43,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,2113.89,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,2161.8,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,2167.04,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,1827.87,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,1815.1,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,1826.974,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,1755.438,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,1789.366,"E","Estimated value"
"CZE","Czech Republic","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,2354.734,"B","Break"
"CZE","Czech Republic","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,2430.026,,
"CZE","Czech Republic","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,2467.138,,
"CZE","Czech Republic","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,180.3,,
"CZE","Czech Republic","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,306,,
"CZE","Czech Republic","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,320,,
"CZE","Czech Republic","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,357,,
"CZE","Czech Republic","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,401,,
"CZE","Czech Republic","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,401,,
"CZE","Czech Republic","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,404,"B","Break"
"CZE","Czech Republic","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,380,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,392.23,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,390.33,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,369.19,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,372.07,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,497.1,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,609.84,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,654.4,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,631.11,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,604.155,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,589.796,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,588.024,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,634.338,"E","Estimated value"
"CZE","Czech Republic","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,616.24,"E","Estimated value"
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1993","1993","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,"B","Break"
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","LANDFILL","Landfill","1993","1993","TONNE","Tonnes","3","Thousands",,,468,,
"DNK","Denmark","LANDFILL","Landfill","1994","1994","TONNE","Tonnes","3","Thousands",,,511,,
"DNK","Denmark","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,503,"E; B","Estimated value; Break"
"DNK","Denmark","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,432,,
"DNK","Denmark","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,344,,
"DNK","Denmark","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,357,,
"DNK","Denmark","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,361,,
"DNK","Denmark","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,355,,
"DNK","Denmark","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,251,,
"DNK","Denmark","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,218,,
"DNK","Denmark","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,184,,
"DNK","Denmark","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,169,,
"DNK","Denmark","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,207,,
"DNK","Denmark","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,203,,
"DNK","Denmark","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,204,,
"DNK","Denmark","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,175,,
"DNK","Denmark","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,130,"E","Estimated value"
"DNK","Denmark","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,130,"E","Estimated value"
"DNK","Denmark","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,124,"B","Break"
"DNK","Denmark","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,98,,
"DNK","Denmark","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,78,,
"DNK","Denmark","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,66,,
"DNK","Denmark","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,61,,
"DNK","Denmark","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,56,,
"DNK","Denmark","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,48,,
"DNK","Denmark","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,53,,
"DNK","Denmark","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,45.038,,
"DNK","Denmark","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,0,"B","Break"
"DNK","Denmark","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"DNK","Denmark","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0.836,,
"DNK","Denmark","INCINERATION","Total Incineration","1993","1993","TONNE","Tonnes","3","Thousands",,,1500,,
"DNK","Denmark","INCINERATION","Total Incineration","1994","1994","TONNE","Tonnes","3","Thousands",,,1549,,
"DNK","Denmark","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,1534,"E; B","Estimated value; Break"
"DNK","Denmark","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,1616,,
"DNK","Denmark","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,1662,,
"DNK","Denmark","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,1654,,
"DNK","Denmark","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,1672,,
"DNK","Denmark","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,1876,,
"DNK","Denmark","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,1998,,
"DNK","Denmark","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,2008,,
"DNK","Denmark","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,1955,,
"DNK","Denmark","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,2046,,
"DNK","Denmark","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,2146,,
"DNK","Denmark","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,2138,,
"DNK","Denmark","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,2203,,
"DNK","Denmark","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,2199,,
"DNK","Denmark","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,2025,"E","Estimated value"
"DNK","Denmark","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,2025,"E","Estimated value"
"DNK","Denmark","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,2643,"B","Break"
"DNK","Denmark","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,2495,,
"DNK","Denmark","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,2510,,
"DNK","Denmark","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,2424,,
"DNK","Denmark","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,2396,,
"DNK","Denmark","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,2402,,
"DNK","Denmark","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,2429,,
"DNK","Denmark","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,2302,,
"FIN","Finland","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,1,,
"FIN","Finland","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,52.1,,
"FIN","Finland","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,54.25,,
"FIN","Finland","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,51.48,,
"FIN","Finland","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,50.52,,
